"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
36255701,723046,"Anguilla australis","Shortfin eel",7940,238,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255695,723046,"Oncorhynchus","Salmon/Trout",8016,190,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253806,723046,"Oncorhynchus mykiss","Rainbow trout",8022,1621,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36242916,723046,"Salmo","Trout",8028,22,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253805,723046,"Salmo trutta","Brown trout",8032,3010,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253814,723046,"Galaxias","Galaxiids",51242,99,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36253815,723046,"Anguilla dieffenbachii","Longfin eel",61127,387,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255696,723046,"Galaxias argenteus","Giant kokopu",89553,61,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255708,723051,"Oncorhynchus","Salmon/Trout",8016,2645,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253854,723051,"Oncorhynchus mykiss","Rainbow trout",8022,3348,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36256431,723051,"Galaxias","Galaxiids",51242,76,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255719,723051,"Galaxias fasciatus","Banded kokopu",89555,81,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255725,723052,"Oncorhynchus","Salmon/Trout",8016,2093,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253925,723052,"Oncorhynchus mykiss","Rainbow trout",8022,3424,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253943,723052,"Galaxias fasciatus","Banded kokopu",89555,289,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255739,723053,"Oncorhynchus","Salmon/Trout",8016,6046,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253965,723053,"Oncorhynchus mykiss","Rainbow trout",8022,8498,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253968,723053,"Galaxias fasciatus","Banded kokopu",89555,136,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256446,723053,"Hyperoglyphe antarctica","Bluenose warehou",334875,11,"species","Fish","Chordata","Actinopteri","Scombriformes","Centrolophidae","Hyperoglyphe"
36255763,723054,"Oncorhynchus","Salmon/Trout",8016,4067,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254039,723054,"Oncorhynchus mykiss","Rainbow trout",8022,7766,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36256449,723054,"Galaxias fasciatus","Banded kokopu",89555,227,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255770,723054,"Hyperoglyphe antarctica","Bluenose warehou",334875,97,"species","Fish","Chordata","Actinopteri","Scombriformes","Centrolophidae","Hyperoglyphe"
36255785,723055,"Oncorhynchus","Salmon/Trout",8016,4364,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254090,723055,"Oncorhynchus mykiss","Rainbow trout",8022,2944,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36256459,723055,"Galaxias","Galaxiids",51242,21,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256456,723055,"Galaxias fasciatus","Banded kokopu",89555,46,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256458,723055,"Hyperoglyphe antarctica","Bluenose warehou",334875,137,"species","Fish","Chordata","Actinopteri","Scombriformes","Centrolophidae","Hyperoglyphe"
36255811,723056,"Oncorhynchus","Salmon/Trout",8016,2778,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254160,723056,"Oncorhynchus mykiss","Rainbow trout",8022,1953,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254167,723056,"Galaxias fasciatus","Banded kokopu",89555,573,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255815,723056,"Hyperoglyphe antarctica","Bluenose warehou",334875,239,"species","Fish","Chordata","Actinopteri","Scombriformes","Centrolophidae","Hyperoglyphe"
36254245,723061,"Anguilla","Eels",7935,5,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255839,723061,"Oncorhynchus","Salmon/Trout",8016,821,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254236,723061,"Oncorhynchus mykiss","Rainbow trout",8022,858,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36255841,723061,"Anguilla dieffenbachii","Longfin eel",61127,29,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255856,723062,"Oncorhynchus","Salmon/Trout",8016,331,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36244437,723062,"Oncorhynchus mykiss","Rainbow trout",8022,465,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254273,723062,"Anguilla dieffenbachii","Longfin eel",61127,43,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255874,723063,"Anguilla australis","Shortfin eel",7940,126,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255872,723063,"Oncorhynchus","Salmon/Trout",8016,488,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36244720,723063,"Oncorhynchus mykiss","Rainbow trout",8022,1299,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254338,723064,"Anguilla australis","Shortfin eel",7940,23,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255885,723064,"Oncorhynchus","Salmon/Trout",8016,471,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36244970,723064,"Oncorhynchus mykiss","Rainbow trout",8022,1454,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36244997,723064,"Anguilla dieffenbachii","Longfin eel",61127,13,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254360,723065,"Anguilla australis","Shortfin eel",7940,10,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255895,723065,"Oncorhynchus","Salmon/Trout",8016,685,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254358,723065,"Oncorhynchus mykiss","Rainbow trout",8022,1161,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254372,723065,"Anguilla dieffenbachii","Longfin eel",61127,131,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255913,723066,"Oncorhynchus","Salmon/Trout",8016,859,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36245292,723066,"Oncorhynchus mykiss","Rainbow trout",8022,574,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36255919,723066,"Anguilla dieffenbachii","Longfin eel",61127,232,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254442,723071,"Anguilla","Eels",7935,102,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254407,723071,"Anguilla australis","Shortfin eel",7940,936,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36245566,723071,"Salmo","Trout",8028,8,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36254408,723071,"Salmo trutta","Brown trout",8032,69,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36256492,723071,"Galaxias","Galaxiids",51242,151,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36245459,723071,"Anguilla dieffenbachii","Longfin eel",61127,2958,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255927,723071,"Galaxias fasciatus","Banded kokopu",89555,248,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255946,723072,"Anguilla","Eels",7935,46,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254460,723072,"Anguilla australis","Shortfin eel",7940,805,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256498,723072,"Galaxias","Galaxiids",51242,129,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36245791,723072,"Anguilla dieffenbachii","Longfin eel",61127,3605,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254463,723072,"Galaxias fasciatus","Banded kokopu",89555,419,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256497,723072,"Galaxias postvectis","Shortjaw kokopu",89561,93,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255954,723073,"Anguilla","Eels",7935,67,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254496,723073,"Anguilla australis","Shortfin eel",7940,687,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255961,723073,"Salmo trutta","Brown trout",8032,142,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36246115,723073,"Anguilla dieffenbachii","Longfin eel",61127,3782,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256501,723073,"Galaxias argenteus","Giant kokopu",89553,137,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36254498,723073,"Galaxias fasciatus","Banded kokopu",89555,195,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255978,723074,"Anguilla","Eels",7935,83,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254540,723074,"Anguilla australis","Shortfin eel",7940,831,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36246331,723074,"Anguilla dieffenbachii","Longfin eel",61127,3711,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254550,723074,"Galaxias fasciatus","Banded kokopu",89555,74,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36254559,723074,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,15,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255998,723075,"Anguilla","Eels",7935,221,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254573,723075,"Anguilla australis","Shortfin eel",7940,722,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254595,723075,"Salmo trutta","Brown trout",8032,32,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36256507,723075,"Galaxias","Galaxiids",51242,70,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36246793,723075,"Anguilla dieffenbachii","Longfin eel",61127,2885,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255983,723075,"Galaxias argenteus","Giant kokopu",89553,354,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256505,723075,"Galaxias fasciatus","Banded kokopu",89555,321,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36254611,723076,"Anguilla australis","Shortfin eel",7940,690,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256023,723076,"Salmo trutta","Brown trout",8032,76,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36254641,723076,"Gambusia affinis","Mosquitofish",33528,42,"species","Fish","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Gambusia"
36247106,723076,"Anguilla dieffenbachii","Longfin eel",61127,3907,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254642,723076,"Pagrus auratus","Snapper",75562,42,"species","Fish","Chordata","Actinopteri","Spariformes","Sparidae","Pagrus"
36256509,723076,"Galaxias argenteus","Giant kokopu",89553,105,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36256016,723076,"Galaxias fasciatus","Banded kokopu",89555,360,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36254646,723076,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,12,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36247650,723081,"Anguilla australis","Shortfin eel",7940,2036,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256029,723081,"Oncorhynchus","Salmon/Trout",8016,346,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36247672,723081,"Oncorhynchus mykiss","Rainbow trout",8022,654,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36256510,723081,"Katsuwonus pelamis","Skipjack Tuna",8226,8,"species","Fish","Chordata","Actinopteri","Scombriformes","Scombridae","Katsuwonus"
36254659,723081,"Anguilla dieffenbachii","Longfin eel",61127,711,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256063,723082,"Anguilla","Eels",7935,89,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254694,723082,"Anguilla australis","Shortfin eel",7940,2428,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256043,723082,"Oncorhynchus","Salmon/Trout",8016,780,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254696,723082,"Oncorhynchus mykiss","Rainbow trout",8022,1755,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36256051,723082,"Salmo trutta","Brown trout",8032,340,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36254728,723082,"Katsuwonus pelamis","Skipjack Tuna",8226,158,"species","Fish","Chordata","Actinopteri","Scombriformes","Scombridae","Katsuwonus"
36254729,723082,"Anguilla dieffenbachii","Longfin eel",61127,780,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36248038,723083,"Anguilla australis","Shortfin eel",7940,1975,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256070,723083,"Oncorhynchus","Salmon/Trout",8016,414,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254753,723083,"Oncorhynchus mykiss","Rainbow trout",8022,553,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254758,723083,"Salmo trutta","Brown trout",8032,395,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36254811,723083,"Anguilla dieffenbachii","Longfin eel",61127,489,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254830,723084,"Anguilla australis","Shortfin eel",7940,2529,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256091,723084,"Oncorhynchus","Salmon/Trout",8016,1081,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36248361,723084,"Oncorhynchus mykiss","Rainbow trout",8022,1199,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254874,723084,"Salmo trutta","Brown trout",8032,199,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36248283,723084,"Anguilla dieffenbachii","Longfin eel",61127,716,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256133,723085,"Anguilla","Eels",7935,28,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36254942,723085,"Anguilla australis","Shortfin eel",7940,1839,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256114,723085,"Oncorhynchus","Salmon/Trout",8016,637,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254915,723085,"Oncorhynchus mykiss","Rainbow trout",8022,316,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254952,723085,"Salmo trutta","Brown trout",8032,20,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36254912,723085,"Katsuwonus pelamis","Skipjack Tuna",8226,136,"species","Fish","Chordata","Actinopteri","Scombriformes","Scombridae","Katsuwonus"
36248615,723085,"Anguilla dieffenbachii","Longfin eel",61127,579,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36248851,723086,"Anguilla australis","Shortfin eel",7940,2254,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256138,723086,"Oncorhynchus","Salmon/Trout",8016,678,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36248917,723086,"Oncorhynchus mykiss","Rainbow trout",8022,1163,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36254967,723086,"Salmo trutta","Brown trout",8032,804,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
